,Time,Interval Start,Interval End,Market,Location,Location Name,Location Type,LMP,Energy,Congestion,Loss,Timestamp,Month,Hour,LMP_cent,LMP_RT_DA,day_type,TOU,TOU_cent,TOU_average,LMP_cent_adjust,LMP_RT_DA_adjust
0,2022-01-01 00:00:00-05:00,2022-01-01 00:00:00-05:00,2022-01-01 01:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,18.914703,18.91,0.000251,0.006118,2022-01-01 00:00:00-05:00,1,0,1.8914703,-0.2537427000000001,holiday,0.115322,11.5322,13.164454245283018,8.648332275982703,-0.5604217091981134
1,2022-01-01 01:00:00-05:00,2022-01-01 01:00:00-05:00,2022-01-01 02:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,18.163679,18.16,0.0,0.005346,2022-01-01 01:00:00-05:00,1,1,1.8163679,-0.03724149999999993,holiday,0.115322,11.5322,13.164454245283018,8.573229875982703,-0.3439205091981137
2,2022-01-01 02:00:00-05:00,2022-01-01 02:00:00-05:00,2022-01-01 03:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,18.509309,18.5,0.000162,0.005814,2022-01-01 02:00:00-05:00,1,2,1.8509308999999998,0.032140299999999566,holiday,0.115322,11.5322,13.164454245283018,8.607792875982703,-0.2745387091981133
3,2022-01-01 03:00:00-05:00,2022-01-01 03:00:00-05:00,2022-01-01 04:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,18.390567,18.38,0.000711,0.009022,2022-01-01 03:00:00-05:00,1,3,1.8390567,0.01486070000000006,holiday,0.115322,11.5322,13.164454245283018,8.595918675982702,-0.29181830919811524
4,2022-01-01 04:00:00-05:00,2022-01-01 04:00:00-05:00,2022-01-01 05:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,18.119753,18.11,-3.3e-05,0.006453,2022-01-01 04:00:00-05:00,1,4,1.8119752999999998,0.03327290000000005,holiday,0.115322,11.5322,13.164454245283018,8.568837275982702,-0.27340610919811503
5,2022-01-01 05:00:00-05:00,2022-01-01 05:00:00-05:00,2022-01-01 06:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,17.291733,17.29,0.0,0.0059,2022-01-01 05:00:00-05:00,1,5,1.7291733,-0.04898099999999994,holiday,0.119054,11.9054,13.164454245283018,8.486035275982703,-0.3556600091981146
6,2022-01-01 06:00:00-05:00,2022-01-01 06:00:00-05:00,2022-01-01 07:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,17.217636,17.21,0.0,0.005136,2022-01-01 06:00:00-05:00,1,6,1.7217635999999998,-0.06133220000000006,holiday,0.119054,11.9054,13.164454245283018,8.478625575982703,-0.36801120919811403
7,2022-01-01 07:00:00-05:00,2022-01-01 07:00:00-05:00,2022-01-01 08:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,16.436574,16.43,0.0,0.00574,2022-01-01 07:00:00-05:00,1,7,1.6436574,-0.18297030000000003,holiday,0.119054,11.9054,13.164454245283018,8.400519375982702,-0.4896493091981142
8,2022-01-01 08:00:00-05:00,2022-01-01 08:00:00-05:00,2022-01-01 09:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,17.316831,17.31,3e-05,0.004301,2022-01-01 08:00:00-05:00,1,8,1.7316831000000001,-0.27303070000000007,holiday,0.119054,11.9054,13.164454245283018,8.488545075982703,-0.5797097091981129
9,2022-01-01 09:00:00-05:00,2022-01-01 09:00:00-05:00,2022-01-01 10:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,17.453598,17.45,-5.4e-05,0.004485,2022-01-01 09:00:00-05:00,1,9,1.7453598,-0.4378040000000001,holiday,0.119054,11.9054,13.164454245283018,8.502221775982703,-0.7444830091981149
10,2022-01-01 10:00:00-05:00,2022-01-01 10:00:00-05:00,2022-01-01 11:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.205546,23.2,0.000472,0.006741,2022-01-01 10:00:00-05:00,1,10,2.3205546,-0.2533175000000001,holiday,0.119054,11.9054,13.164454245283018,9.077416575982703,-0.5599965091981147
11,2022-01-01 11:00:00-05:00,2022-01-01 11:00:00-05:00,2022-01-01 12:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,24.788024,24.78,0.000292,0.007732,2022-01-01 11:00:00-05:00,1,11,2.4788024,-0.15282539999999978,holiday,0.119054,11.9054,13.164454245283018,9.235664375982703,-0.4595044091981144
12,2022-01-01 12:00:00-05:00,2022-01-01 12:00:00-05:00,2022-01-01 13:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,24.6503,24.64,0.000728,0.008739,2022-01-01 12:00:00-05:00,1,12,2.46503,-0.1436807,holiday,0.119054,11.9054,13.164454245283018,9.221891975982702,-0.4503597091981142
13,2022-01-01 13:00:00-05:00,2022-01-01 13:00:00-05:00,2022-01-01 14:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.886806,23.88,0.000626,0.008679,2022-01-01 13:00:00-05:00,1,13,2.3886806,-0.19377820000000012,holiday,0.119054,11.9054,13.164454245283018,9.145542575982702,-0.5004572091981139
14,2022-01-01 14:00:00-05:00,2022-01-01 14:00:00-05:00,2022-01-01 15:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.523471,23.52,0.000608,0.00703,2022-01-01 14:00:00-05:00,1,14,2.3523471000000002,-0.1754294999999999,holiday,0.119054,11.9054,13.164454245283018,9.109209075982703,-0.482108509198115
15,2022-01-01 15:00:00-05:00,2022-01-01 15:00:00-05:00,2022-01-01 16:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.014045,23.0,0.00078,0.009099,2022-01-01 15:00:00-05:00,1,15,2.3014045,-0.11172920000000008,holiday,0.119054,11.9054,13.164454245283018,9.058266475982702,-0.4184082091981143
16,2022-01-01 16:00:00-05:00,2022-01-01 16:00:00-05:00,2022-01-01 17:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,24.949555,24.94,0.00243,0.011291,2022-01-01 16:00:00-05:00,1,16,2.4949555,-0.1039504,holiday,0.119054,11.9054,13.164454245283018,9.251817475982703,-0.41062940919811375
17,2022-01-01 17:00:00-05:00,2022-01-01 17:00:00-05:00,2022-01-01 18:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,25.809135,25.8,0.00066,0.007641,2022-01-01 17:00:00-05:00,1,17,2.5809135000000003,-0.2866050999999996,holiday,0.119054,11.9054,13.164454245283018,9.337775475982703,-0.5932841091981143
18,2022-01-01 18:00:00-05:00,2022-01-01 18:00:00-05:00,2022-01-01 19:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,25.048612,25.04,0.003449,0.008497,2022-01-01 18:00:00-05:00,1,18,2.5048611999999997,-0.28497340000000015,holiday,0.119054,11.9054,13.164454245283018,9.261723175982702,-0.5916524091981152
19,2022-01-01 19:00:00-05:00,2022-01-01 19:00:00-05:00,2022-01-01 20:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,22.972395,22.96,0.007742,0.007153,2022-01-01 19:00:00-05:00,1,19,2.2972395,-0.3557907,holiday,0.119054,11.9054,13.164454245283018,9.054101475982701,-0.6624697091981151
20,2022-01-01 20:00:00-05:00,2022-01-01 20:00:00-05:00,2022-01-01 21:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.207473,23.2,0.006613,0.005861,2022-01-01 20:00:00-05:00,1,20,2.3207473,-0.3476630000000003,holiday,0.119054,11.9054,13.164454245283018,9.077609275982702,-0.654342009198114
21,2022-01-01 21:00:00-05:00,2022-01-01 21:00:00-05:00,2022-01-01 22:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.997255,24.0,-0.013322,0.008078,2022-01-01 21:00:00-05:00,1,21,2.3997254999999997,-0.2642935000000004,holiday,0.119054,11.9054,13.164454245283018,9.156587475982702,-0.5709725091981142
22,2022-01-01 22:00:00-05:00,2022-01-01 22:00:00-05:00,2022-01-01 23:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,22.000628,21.99,0.00064,0.005821,2022-01-01 22:00:00-05:00,1,22,2.2000628,-0.2304166000000003,holiday,0.119054,11.9054,13.164454245283018,8.956924775982703,-0.5370956091981149
23,2022-01-01 23:00:00-05:00,2022-01-01 23:00:00-05:00,2022-01-02 00:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,19.619211,19.69,-0.072984,0.007195,2022-01-01 23:00:00-05:00,1,23,1.9619211,-0.2504776999999998,holiday,0.119054,11.9054,13.164454245283018,8.718783075982703,-0.5571567091981144
24,2022-01-02 00:00:00-05:00,2022-01-02 00:00:00-05:00,2022-01-02 01:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,19.324395,19.39,-0.066013,0.005408,2022-01-02 00:00:00-05:00,1,0,1.9324394999999999,-0.30733560000000026,weekend,0.115322,11.5322,13.164454245283018,8.689301475982703,-0.6140146091981151
25,2022-01-02 01:00:00-05:00,2022-01-02 01:00:00-05:00,2022-01-02 02:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,20.029906,20.02,0.003381,0.005692,2022-01-02 01:00:00-05:00,1,1,2.0029906,-0.12823570000000029,weekend,0.115322,11.5322,13.164454245283018,8.759852575982702,-0.4349147091981145
26,2022-01-02 02:00:00-05:00,2022-01-02 02:00:00-05:00,2022-01-02 03:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,20.1682,20.16,0.000614,0.006752,2022-01-02 02:00:00-05:00,1,2,2.01682,-0.10370499999999971,weekend,0.115322,11.5322,13.164454245283018,8.773681975982702,-0.410384009198113
27,2022-01-02 03:00:00-05:00,2022-01-02 03:00:00-05:00,2022-01-02 04:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,19.814602,19.81,0.001228,0.006708,2022-01-02 03:00:00-05:00,1,3,1.9814602000000001,-0.14917950000000002,weekend,0.115322,11.5322,13.164454245283018,8.738322175982702,-0.455858509198114
28,2022-01-02 04:00:00-05:00,2022-01-02 04:00:00-05:00,2022-01-02 05:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,21.985896,21.98,0.001322,0.006241,2022-01-02 04:00:00-05:00,1,4,2.1985896,0.08581489999999992,weekend,0.115322,11.5322,13.164454245283018,8.955451575982703,-0.22086410919811428
29,2022-01-02 05:00:00-05:00,2022-01-02 05:00:00-05:00,2022-01-02 06:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,18.876353,18.87,1.8e-05,0.005502,2022-01-02 05:00:00-05:00,1,5,1.8876353000000001,-0.26894189999999996,weekend,0.119054,11.9054,13.164454245283018,8.644497275982703,-0.575620909198113
30,2022-01-02 06:00:00-05:00,2022-01-02 06:00:00-05:00,2022-01-02 07:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,20.450939,20.45,0.000296,0.00481,2022-01-02 06:00:00-05:00,1,6,2.0450939000000004,-0.18414589999999942,weekend,0.119054,11.9054,13.164454245283018,8.801955875982703,-0.49082490919811406
31,2022-01-02 07:00:00-05:00,2022-01-02 07:00:00-05:00,2022-01-02 08:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,20.70526,20.7,0.000163,0.005931,2022-01-02 07:00:00-05:00,1,7,2.070526,-0.21108499999999975,weekend,0.119054,11.9054,13.164454245283018,8.827387975982703,-0.5177640091981139
32,2022-01-02 08:00:00-05:00,2022-01-02 08:00:00-05:00,2022-01-02 09:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.46941,23.46,0.000244,0.006666,2022-01-02 08:00:00-05:00,1,8,2.346941,-0.1428168999999997,weekend,0.119054,11.9054,13.164454245283018,9.103802975982703,-0.449495909198113
33,2022-01-02 09:00:00-05:00,2022-01-02 09:00:00-05:00,2022-01-02 10:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.10406,23.09,0.003476,0.00725,2022-01-02 09:00:00-05:00,1,9,2.310406,-0.4692050000000001,weekend,0.119054,11.9054,13.164454245283018,9.067267975982702,-0.7758840091981156
34,2022-01-02 10:00:00-05:00,2022-01-02 10:00:00-05:00,2022-01-02 11:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,25.80977,25.8,0.001004,0.007933,2022-01-02 10:00:00-05:00,1,10,2.580977,-0.24143500000000007,weekend,0.119054,11.9054,13.164454245283018,9.337838975982702,-0.5481140091981143
35,2022-01-02 11:00:00-05:00,2022-01-02 11:00:00-05:00,2022-01-02 12:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,32.859356,32.86,-0.003125,0.007481,2022-01-02 11:00:00-05:00,1,11,3.2859355999999997,0.4455505999999998,weekend,0.119054,11.9054,13.164454245283018,10.042797575982702,0.1388715908018856
36,2022-01-02 12:00:00-05:00,2022-01-02 12:00:00-05:00,2022-01-02 13:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,33.555145,33.59,-0.038492,0.007803,2022-01-02 12:00:00-05:00,1,12,3.3555145000000004,0.5474954000000003,weekend,0.119054,11.9054,13.164454245283018,10.112376475982703,0.24081639080188566
37,2022-01-02 13:00:00-05:00,2022-01-02 13:00:00-05:00,2022-01-02 14:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,31.847947,31.84,0.002385,0.008063,2022-01-02 13:00:00-05:00,1,13,3.1847947000000003,0.3832633000000003,weekend,0.119054,11.9054,13.164454245283018,9.941656675982703,0.07658429080188611
38,2022-01-02 14:00:00-05:00,2022-01-02 14:00:00-05:00,2022-01-02 15:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,27.867039,27.86,0.00107,0.007636,2022-01-02 14:00:00-05:00,1,14,2.7867039,-0.005894099999999902,weekend,0.119054,11.9054,13.164454245283018,9.543565875982702,-0.3125731091981141
39,2022-01-02 15:00:00-05:00,2022-01-02 15:00:00-05:00,2022-01-02 16:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,28.470373,28.46,0.005736,0.007971,2022-01-02 15:00:00-05:00,1,15,2.8470372999999998,0.0438461999999995,weekend,0.119054,11.9054,13.164454245283018,9.603899275982702,-0.262832809198116
40,2022-01-02 16:00:00-05:00,2022-01-02 16:00:00-05:00,2022-01-02 17:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,31.813688,31.8,0.004663,0.008192,2022-01-02 16:00:00-05:00,1,16,3.1813688,0.04189290000000012,weekend,0.119054,11.9054,13.164454245283018,9.938230775982703,-0.26478610919811274
41,2022-01-02 17:00:00-05:00,2022-01-02 17:00:00-05:00,2022-01-02 18:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,48.506001,48.48,0.008246,0.015255,2022-01-02 17:00:00-05:00,1,17,4.850600099999999,0.8527069999999992,weekend,0.119054,11.9054,13.164454245283018,11.607462075982703,0.5460279908018855
42,2022-01-02 18:00:00-05:00,2022-01-02 18:00:00-05:00,2022-01-02 19:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,33.507605,33.5,-0.000259,0.011197,2022-01-02 18:00:00-05:00,1,18,3.3507605,-0.5195719000000003,weekend,0.119054,11.9054,13.164454245283018,10.107622475982701,-0.8262509091981158
43,2022-01-02 19:00:00-05:00,2022-01-02 19:00:00-05:00,2022-01-02 20:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,35.950538,35.94,-0.000383,0.011754,2022-01-02 19:00:00-05:00,1,19,3.5950538,-0.25622580000000017,weekend,0.119054,11.9054,13.164454245283018,10.351915775982702,-0.5629048091981144
44,2022-01-02 20:00:00-05:00,2022-01-02 20:00:00-05:00,2022-01-02 21:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,31.704612,31.69,0.001273,0.009173,2022-01-02 20:00:00-05:00,1,20,3.1704612,-0.6799234000000003,weekend,0.119054,11.9054,13.164454245283018,9.927323175982703,-0.9866024091981132
45,2022-01-02 21:00:00-05:00,2022-01-02 21:00:00-05:00,2022-01-02 22:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,29.66884,29.66,0.001372,0.010801,2022-01-02 21:00:00-05:00,1,21,2.966884,-0.8519931000000005,weekend,0.119054,11.9054,13.164454245283018,9.723745975982702,-1.1586721091981147
46,2022-01-02 22:00:00-05:00,2022-01-02 22:00:00-05:00,2022-01-02 23:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,29.478035,29.47,0.001467,0.009902,2022-01-02 22:00:00-05:00,1,22,2.9478035,-0.8247872999999997,weekend,0.119054,11.9054,13.164454245283018,9.704665475982702,-1.1314663091981139
47,2022-01-02 23:00:00-05:00,2022-01-02 23:00:00-05:00,2022-01-03 00:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,27.241076,27.23,0.000201,0.007542,2022-01-02 23:00:00-05:00,1,23,2.7241076,-0.3392309,weekend,0.119054,11.9054,13.164454245283018,9.480969575982702,-0.6459099091981155
48,2022-01-03 00:00:00-05:00,2022-01-03 00:00:00-05:00,2022-01-03 01:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,25.250064,25.24,0.000595,0.007802,2022-01-03 00:00:00-05:00,1,0,2.5250063999999997,-0.4259753000000006,weekday,0.115322,11.5322,13.164454245283018,9.281868375982702,-0.7326543091981144
49,2022-01-03 01:00:00-05:00,2022-01-03 01:00:00-05:00,2022-01-03 02:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,24.897751,24.89,0.000713,0.007871,2022-01-03 01:00:00-05:00,1,1,2.4897751,-0.47688679999999994,weekday,0.115322,11.5322,13.164454245283018,9.246637075982703,-0.7835658091981141
50,2022-01-03 02:00:00-05:00,2022-01-03 02:00:00-05:00,2022-01-03 03:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,23.883087,23.88,0.000631,0.007456,2022-01-03 02:00:00-05:00,1,2,2.3883087,-0.5537221999999997,weekday,0.115322,11.5322,13.164454245283018,9.145170675982703,-0.8604012091981144
51,2022-01-03 03:00:00-05:00,2022-01-03 03:00:00-05:00,2022-01-03 04:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,24.010984,24.0,0.000765,0.007719,2022-01-03 03:00:00-05:00,1,3,2.4010984,-0.6051940999999998,weekday,0.115322,11.5322,13.164454245283018,9.157960375982702,-0.9118731091981136
52,2022-01-03 04:00:00-05:00,2022-01-03 04:00:00-05:00,2022-01-03 05:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,25.349073,25.34,0.000711,0.009195,2022-01-03 04:00:00-05:00,1,4,2.5349073,-0.5755227,weekday,0.115322,11.5322,13.164454245283018,9.291769275982702,-0.8822017091981138
53,2022-01-03 05:00:00-05:00,2022-01-03 05:00:00-05:00,2022-01-03 06:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,28.462139,28.45,0.002719,0.010254,2022-01-03 05:00:00-05:00,1,5,2.8462139,-0.6772336999999999,weekday,0.119054,11.9054,13.164454245283018,9.603075875982702,-0.9839127091981137
54,2022-01-03 06:00:00-05:00,2022-01-03 06:00:00-05:00,2022-01-03 07:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,34.759345,34.73,0.018088,0.01209,2022-01-03 06:00:00-05:00,1,6,3.4759345,-0.7264869999999997,weekday,0.197234,19.723399999999998,13.164454245283018,10.232796475982703,-1.0331660091981139
55,2022-01-03 07:00:00-05:00,2022-01-03 07:00:00-05:00,2022-01-03 08:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,40.672225,40.64,0.021282,0.014277,2022-01-03 07:00:00-05:00,1,7,4.0672225,-0.9082044000000007,weekday,0.197234,19.723399999999998,13.164454245283018,10.824084475982701,-1.2148834091981158
56,2022-01-03 08:00:00-05:00,2022-01-03 08:00:00-05:00,2022-01-03 09:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,41.968765,41.95,0.005551,0.014047,2022-01-03 08:00:00-05:00,1,8,4.1968765,-0.5712112999999999,weekday,0.197234,19.723399999999998,13.164454245283018,10.953738475982703,-0.8778903091981132
57,2022-01-03 09:00:00-05:00,2022-01-03 09:00:00-05:00,2022-01-03 10:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,45.878773,45.86,0.00018,0.016093,2022-01-03 09:00:00-05:00,1,9,4.587877300000001,0.004945500000000713,weekday,0.119054,11.9054,13.164454245283018,11.344739275982704,-0.3017335091981117
58,2022-01-03 10:00:00-05:00,2022-01-03 10:00:00-05:00,2022-01-03 11:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,47.43418,47.42,0.000644,0.018536,2022-01-03 10:00:00-05:00,1,10,4.743418,0.21036259999999984,weekday,0.119054,11.9054,13.164454245283018,11.500279975982703,-0.09631640919811346
59,2022-01-03 11:00:00-05:00,2022-01-03 11:00:00-05:00,2022-01-03 12:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,57.997591,57.97,0.0,0.024258,2022-01-03 11:00:00-05:00,1,11,5.7997591,1.3508941000000005,weekday,0.119054,11.9054,13.164454245283018,12.556621075982703,1.0442150908018863
60,2022-01-03 12:00:00-05:00,2022-01-03 12:00:00-05:00,2022-01-03 13:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,64.763598,64.74,0.0,0.026098,2022-01-03 12:00:00-05:00,1,12,6.4763598,2.3768019999999996,weekday,0.119054,11.9054,13.164454245283018,13.233221775982702,2.0701229908018846
61,2022-01-03 13:00:00-05:00,2022-01-03 13:00:00-05:00,2022-01-03 14:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,40.404825,40.39,0.0,0.017325,2022-01-03 13:00:00-05:00,1,13,4.0404825,0.21386890000000003,weekday,0.119054,11.9054,13.164454245283018,10.797344475982703,-0.09281010919811372
62,2022-01-03 14:00:00-05:00,2022-01-03 14:00:00-05:00,2022-01-03 15:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,37.839301,37.82,0.0,0.018468,2022-01-03 14:00:00-05:00,1,14,3.7839301,0.1914764,weekday,0.119054,11.9054,13.164454245283018,10.540792075982703,-0.1152026091981142
63,2022-01-03 15:00:00-05:00,2022-01-03 15:00:00-05:00,2022-01-03 16:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,39.606474,39.6,-0.013042,0.018682,2022-01-03 15:00:00-05:00,1,15,3.9606474,0.39281080000000035,weekday,0.119054,11.9054,13.164454245283018,10.717509375982702,0.08613179080188615
64,2022-01-03 16:00:00-05:00,2022-01-03 16:00:00-05:00,2022-01-03 17:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,40.166572,40.16,-0.015425,0.018664,2022-01-03 16:00:00-05:00,1,16,4.0166572,-0.5752803999999996,weekday,0.119054,11.9054,13.164454245283018,10.773519175982702,-0.8819594091981138
65,2022-01-03 17:00:00-05:00,2022-01-03 17:00:00-05:00,2022-01-03 18:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,70.711998,70.74,-0.054195,0.03036,2022-01-03 17:00:00-05:00,1,17,7.0711998,0.5449536999999998,weekday,0.197234,19.723399999999998,13.164454245283018,13.828061775982702,0.23827469080188557
66,2022-01-03 18:00:00-05:00,2022-01-03 18:00:00-05:00,2022-01-03 19:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,53.337724,53.39,-0.072649,0.023707,2022-01-03 18:00:00-05:00,1,18,5.3337724,-0.1286164000000003,weekday,0.197234,19.723399999999998,13.164454245283018,12.090634375982702,-0.4352954091981154
67,2022-01-03 19:00:00-05:00,2022-01-03 19:00:00-05:00,2022-01-03 20:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,50.563858,50.59,-0.0443,0.023158,2022-01-03 19:00:00-05:00,1,19,5.0563858,0.14383459999999992,weekday,0.197234,19.723399999999998,13.164454245283018,11.813247775982703,-0.16284440919811516
68,2022-01-03 20:00:00-05:00,2022-01-03 20:00:00-05:00,2022-01-03 21:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,56.260494,56.31,-0.070779,0.026273,2022-01-03 20:00:00-05:00,1,20,5.6260494,1.1918418000000006,weekday,0.119054,11.9054,13.164454245283018,12.382911375982703,0.8851627908018873
69,2022-01-03 21:00:00-05:00,2022-01-03 21:00:00-05:00,2022-01-03 22:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,56.396439,56.45,-0.077129,0.025235,2022-01-03 21:00:00-05:00,1,21,5.6396439,1.2341132000000004,weekday,0.119054,11.9054,13.164454245283018,12.396505875982703,0.9274341908018862
70,2022-01-03 22:00:00-05:00,2022-01-03 22:00:00-05:00,2022-01-03 23:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,41.574862,41.6,-0.038902,0.018764,2022-01-03 22:00:00-05:00,1,22,4.1574862,0.033888600000000046,weekday,0.119054,11.9054,13.164454245283018,10.914348175982703,-0.27279040919811415
71,2022-01-03 23:00:00-05:00,2022-01-03 23:00:00-05:00,2022-01-04 00:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,37.013806,37.03,-0.029414,0.016553,2022-01-03 23:00:00-05:00,1,23,3.7013806000000002,0.16110060000000015,weekday,0.119054,11.9054,13.164454245283018,10.458242575982702,-0.14557840919811582
72,2022-01-04 00:00:00-05:00,2022-01-04 00:00:00-05:00,2022-01-04 01:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,45.812235,45.74,0.047285,0.024116,2022-01-04 00:00:00-05:00,1,0,4.5812235,0.05969650000000026,weekday,0.115322,11.5322,13.164454245283018,11.338085475982702,-0.2469825091981157
73,2022-01-04 01:00:00-05:00,2022-01-04 01:00:00-05:00,2022-01-04 02:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,58.020199,57.93,0.06502,0.028512,2022-01-04 01:00:00-05:00,1,1,5.8020198999999995,1.2453877999999996,weekday,0.115322,11.5322,13.164454245283018,12.558881875982703,0.9387087908018863
74,2022-01-04 02:00:00-05:00,2022-01-04 02:00:00-05:00,2022-01-04 03:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,49.65891,49.65,-0.017941,0.023517,2022-01-04 02:00:00-05:00,1,2,4.965891,0.47906539999999964,weekday,0.115322,11.5322,13.164454245283018,11.722752975982702,0.17238639080188456
75,2022-01-04 03:00:00-05:00,2022-01-04 03:00:00-05:00,2022-01-04 04:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,50.833146,50.81,-0.00056,0.026206,2022-01-04 03:00:00-05:00,1,3,5.0833146,0.6336386999999997,weekday,0.115322,11.5322,13.164454245283018,11.840176575982703,0.32695969080188547
76,2022-01-04 04:00:00-05:00,2022-01-04 04:00:00-05:00,2022-01-04 05:00:00-05:00,REAL_TIME_HOURLY,1,PJM-RTO,ZONE,59.265379,59.25,-0.010711,0.030257,2022-01-04 04:00:00-05:00,1,4,5.9265379000000005,1.0371854000000011,weekday,0.115322,11.5322,13.164454245283018,12.683399875982703,0.730506390801887
