,Time,Interval Start,Interval End,Market,Location,Location Name,Location Type,LMP,Energy,Congestion,Loss,Timestamp,Month,Hour,LMP_cent,day_type,TOU,TOU_cent,TOU_average,LMP_cent_adjust
0,2022-01-01 00:00:00-05:00,2022-01-01 00:00:00-05:00,2022-01-01 01:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.45213,21.02,0.322354,0.109776,2022-01-01 00:00:00-05:00,1,0,2.145213,holiday,0.115322,11.5322,13.164454245283018,9.208753985180817
1,2022-01-01 01:00:00-05:00,2022-01-01 01:00:00-05:00,2022-01-01 02:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,18.536094,18.43,0.017493,0.088601,2022-01-01 01:00:00-05:00,1,1,1.8536093999999999,holiday,0.115322,11.5322,13.164454245283018,8.917150385180816
2,2022-01-01 02:00:00-05:00,2022-01-01 02:00:00-05:00,2022-01-01 03:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,18.187906,18.11,-0.010857,0.088763,2022-01-01 02:00:00-05:00,1,2,1.8187906000000003,holiday,0.115322,11.5322,13.164454245283018,8.882331585180816
3,2022-01-01 03:00:00-05:00,2022-01-01 03:00:00-05:00,2022-01-01 04:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,18.24196,18.15,-0.001019,0.092979,2022-01-01 03:00:00-05:00,1,3,1.824196,holiday,0.115322,11.5322,13.164454245283018,8.887736985180817
4,2022-01-01 04:00:00-05:00,2022-01-01 04:00:00-05:00,2022-01-01 05:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,17.787024,17.7,-0.009632,0.096656,2022-01-01 04:00:00-05:00,1,4,1.7787023999999998,holiday,0.115322,11.5322,13.164454245283018,8.842243385180817
5,2022-01-01 05:00:00-05:00,2022-01-01 05:00:00-05:00,2022-01-01 06:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,17.781543,17.67,0.004064,0.107478,2022-01-01 05:00:00-05:00,1,5,1.7781543,holiday,0.119054,11.9054,13.164454245283018,8.841695285180817
6,2022-01-01 06:00:00-05:00,2022-01-01 06:00:00-05:00,2022-01-01 07:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,17.830958,17.72,0.009056,0.101902,2022-01-01 06:00:00-05:00,1,6,1.7830958,holiday,0.119054,11.9054,13.164454245283018,8.846636785180817
7,2022-01-01 07:00:00-05:00,2022-01-01 07:00:00-05:00,2022-01-01 08:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,18.266277,18.24,-0.041513,0.067789,2022-01-01 07:00:00-05:00,1,7,1.8266277,holiday,0.119054,11.9054,13.164454245283018,8.890168685180816
8,2022-01-01 08:00:00-05:00,2022-01-01 08:00:00-05:00,2022-01-01 09:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,20.047138,20.03,-0.056942,0.07408,2022-01-01 08:00:00-05:00,1,8,2.0047138,holiday,0.119054,11.9054,13.164454245283018,9.068254785180816
9,2022-01-01 09:00:00-05:00,2022-01-01 09:00:00-05:00,2022-01-01 10:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.831638,21.78,-0.013959,0.065597,2022-01-01 09:00:00-05:00,1,9,2.1831638,holiday,0.119054,11.9054,13.164454245283018,9.246704785180818
10,2022-01-01 10:00:00-05:00,2022-01-01 10:00:00-05:00,2022-01-01 11:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,25.738721,25.95,-0.305244,0.093965,2022-01-01 10:00:00-05:00,1,10,2.5738721,holiday,0.119054,11.9054,13.164454245283018,9.637413085180818
11,2022-01-01 11:00:00-05:00,2022-01-01 11:00:00-05:00,2022-01-01 12:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,26.316278,26.3,-0.089577,0.105855,2022-01-01 11:00:00-05:00,1,11,2.6316278,holiday,0.119054,11.9054,13.164454245283018,9.695168785180817
12,2022-01-01 12:00:00-05:00,2022-01-01 12:00:00-05:00,2022-01-01 13:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,26.087107,26.02,-0.055996,0.123103,2022-01-01 12:00:00-05:00,1,12,2.6087107,holiday,0.119054,11.9054,13.164454245283018,9.672251685180816
13,2022-01-01 13:00:00-05:00,2022-01-01 13:00:00-05:00,2022-01-01 14:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,25.824588,25.73,-0.026752,0.12134,2022-01-01 13:00:00-05:00,1,13,2.5824588,holiday,0.119054,11.9054,13.164454245283018,9.645999785180816
14,2022-01-01 14:00:00-05:00,2022-01-01 14:00:00-05:00,2022-01-01 15:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,25.277766,25.21,-0.053194,0.12096,2022-01-01 14:00:00-05:00,1,14,2.5277766,holiday,0.119054,11.9054,13.164454245283018,9.591317585180818
15,2022-01-01 15:00:00-05:00,2022-01-01 15:00:00-05:00,2022-01-01 16:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,24.131337,24.04,-0.019137,0.110474,2022-01-01 15:00:00-05:00,1,15,2.4131337,holiday,0.119054,11.9054,13.164454245283018,9.476674685180816
16,2022-01-01 16:00:00-05:00,2022-01-01 16:00:00-05:00,2022-01-01 17:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,25.989059,25.9,-0.032809,0.121868,2022-01-01 16:00:00-05:00,1,16,2.5989059,holiday,0.119054,11.9054,13.164454245283018,9.662446885180817
17,2022-01-01 17:00:00-05:00,2022-01-01 17:00:00-05:00,2022-01-01 18:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,28.675186,28.7,-0.163261,0.138447,2022-01-01 17:00:00-05:00,1,17,2.8675186,holiday,0.119054,11.9054,13.164454245283018,9.931059585180817
18,2022-01-01 18:00:00-05:00,2022-01-01 18:00:00-05:00,2022-01-01 19:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,27.898346,27.93,-0.160035,0.128381,2022-01-01 18:00:00-05:00,1,18,2.7898346,holiday,0.119054,11.9054,13.164454245283018,9.853375585180817
19,2022-01-01 19:00:00-05:00,2022-01-01 19:00:00-05:00,2022-01-01 20:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,26.530302,26.49,-0.046342,0.086644,2022-01-01 19:00:00-05:00,1,19,2.6530302,holiday,0.119054,11.9054,13.164454245283018,9.716571185180817
20,2022-01-01 20:00:00-05:00,2022-01-01 20:00:00-05:00,2022-01-01 21:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,26.684103,26.7,-0.102249,0.086352,2022-01-01 20:00:00-05:00,1,20,2.6684103,holiday,0.119054,11.9054,13.164454245283018,9.731951285180816
21,2022-01-01 21:00:00-05:00,2022-01-01 21:00:00-05:00,2022-01-01 22:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,26.64019,26.43,0.106586,0.103604,2022-01-01 21:00:00-05:00,1,21,2.664019,holiday,0.119054,11.9054,13.164454245283018,9.727559985180816
22,2022-01-01 22:00:00-05:00,2022-01-01 22:00:00-05:00,2022-01-01 23:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,24.304794,24.39,-0.1853,0.100094,2022-01-01 22:00:00-05:00,1,22,2.4304794000000003,holiday,0.119054,11.9054,13.164454245283018,9.494020385180818
23,2022-01-01 23:00:00-05:00,2022-01-01 23:00:00-05:00,2022-01-02 00:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,22.123988,21.89,0.118346,0.115642,2022-01-01 23:00:00-05:00,1,23,2.2123988,holiday,0.119054,11.9054,13.164454245283018,9.275939785180817
24,2022-01-02 00:00:00-05:00,2022-01-02 00:00:00-05:00,2022-01-02 01:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,22.397751,21.93,0.362784,0.104967,2022-01-02 00:00:00-05:00,1,0,2.2397751,weekend,0.115322,11.5322,13.164454245283018,9.303316085180818
25,2022-01-02 01:00:00-05:00,2022-01-02 01:00:00-05:00,2022-01-02 02:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.312263,20.72,0.54863,0.043632,2022-01-02 01:00:00-05:00,1,1,2.1312263000000002,weekend,0.115322,11.5322,13.164454245283018,9.194767285180816
26,2022-01-02 02:00:00-05:00,2022-01-02 02:00:00-05:00,2022-01-02 03:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.20525,20.62,0.561564,0.023686,2022-01-02 02:00:00-05:00,1,2,2.1205249999999998,weekend,0.115322,11.5322,13.164454245283018,9.184065985180816
27,2022-01-02 03:00:00-05:00,2022-01-02 03:00:00-05:00,2022-01-02 04:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.306397,20.54,0.737134,0.029263,2022-01-02 03:00:00-05:00,1,3,2.1306397,weekend,0.115322,11.5322,13.164454245283018,9.194180685180816
28,2022-01-02 04:00:00-05:00,2022-01-02 04:00:00-05:00,2022-01-02 05:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.127747,20.29,0.826247,0.0115,2022-01-02 04:00:00-05:00,1,4,2.1127747,weekend,0.115322,11.5322,13.164454245283018,9.176315685180818
29,2022-01-02 05:00:00-05:00,2022-01-02 05:00:00-05:00,2022-01-02 06:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,21.565772,20.83,0.72395,0.011823,2022-01-02 05:00:00-05:00,1,5,2.1565772,weekend,0.119054,11.9054,13.164454245283018,9.220118185180816
30,2022-01-02 06:00:00-05:00,2022-01-02 06:00:00-05:00,2022-01-02 07:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,22.292398,21.24,1.073111,-0.020713,2022-01-02 06:00:00-05:00,1,6,2.2292397999999998,weekend,0.119054,11.9054,13.164454245283018,9.292780785180817
31,2022-01-02 07:00:00-05:00,2022-01-02 07:00:00-05:00,2022-01-02 08:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,22.81611,22.18,0.630652,0.005459,2022-01-02 07:00:00-05:00,1,7,2.281611,weekend,0.119054,11.9054,13.164454245283018,9.345151985180816
32,2022-01-02 08:00:00-05:00,2022-01-02 08:00:00-05:00,2022-01-02 09:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,24.897579,24.11,0.783469,0.00411,2022-01-02 08:00:00-05:00,1,8,2.4897579,weekend,0.119054,11.9054,13.164454245283018,9.553298885180816
33,2022-01-02 09:00:00-05:00,2022-01-02 09:00:00-05:00,2022-01-02 10:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,27.79611,26.71,1.045679,0.04043,2022-01-02 09:00:00-05:00,1,9,2.779611,weekend,0.119054,11.9054,13.164454245283018,9.843151985180818
34,2022-01-02 10:00:00-05:00,2022-01-02 10:00:00-05:00,2022-01-02 11:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,28.22412,27.12,1.112557,-0.008437,2022-01-02 10:00:00-05:00,1,10,2.822412,weekend,0.119054,11.9054,13.164454245283018,9.885952985180817
35,2022-01-02 11:00:00-05:00,2022-01-02 11:00:00-05:00,2022-01-02 12:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,28.40385,27.43,0.946535,0.027316,2022-01-02 11:00:00-05:00,1,11,2.840385,weekend,0.119054,11.9054,13.164454245283018,9.903925985180816
36,2022-01-02 12:00:00-05:00,2022-01-02 12:00:00-05:00,2022-01-02 13:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,28.080191,27.3,0.73481,0.04538,2022-01-02 12:00:00-05:00,1,12,2.8080191,weekend,0.119054,11.9054,13.164454245283018,9.871560085180818
37,2022-01-02 13:00:00-05:00,2022-01-02 13:00:00-05:00,2022-01-02 14:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,28.015314,27.13,0.848893,0.036422,2022-01-02 13:00:00-05:00,1,13,2.8015314,weekend,0.119054,11.9054,13.164454245283018,9.865072385180817
38,2022-01-02 14:00:00-05:00,2022-01-02 14:00:00-05:00,2022-01-02 15:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,27.92598,27.03,0.862935,0.033045,2022-01-02 14:00:00-05:00,1,14,2.792598,weekend,0.119054,11.9054,13.164454245283018,9.856138985180817
39,2022-01-02 15:00:00-05:00,2022-01-02 15:00:00-05:00,2022-01-02 16:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,28.031911,27.24,0.776837,0.015074,2022-01-02 15:00:00-05:00,1,15,2.8031911000000003,weekend,0.119054,11.9054,13.164454245283018,9.866732085180818
40,2022-01-02 16:00:00-05:00,2022-01-02 16:00:00-05:00,2022-01-02 17:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,31.394759,30.55,0.8161,0.028659,2022-01-02 16:00:00-05:00,1,16,3.1394759,weekend,0.119054,11.9054,13.164454245283018,10.203016885180816
41,2022-01-02 17:00:00-05:00,2022-01-02 17:00:00-05:00,2022-01-02 18:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,39.978931,39.06,0.81469,0.104241,2022-01-02 17:00:00-05:00,1,17,3.9978931,weekend,0.119054,11.9054,13.164454245283018,11.061434085180817
42,2022-01-02 18:00:00-05:00,2022-01-02 18:00:00-05:00,2022-01-02 19:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.703324,37.66,0.927763,0.115561,2022-01-02 18:00:00-05:00,1,18,3.8703324,weekend,0.119054,11.9054,13.164454245283018,10.933873385180817
43,2022-01-02 19:00:00-05:00,2022-01-02 19:00:00-05:00,2022-01-02 20:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.512796,37.54,0.898493,0.074304,2022-01-02 19:00:00-05:00,1,19,3.8512796000000002,weekend,0.119054,11.9054,13.164454245283018,10.914820585180816
44,2022-01-02 20:00:00-05:00,2022-01-02 20:00:00-05:00,2022-01-02 21:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.503846,37.2,1.228841,0.075005,2022-01-02 20:00:00-05:00,1,20,3.8503846000000004,weekend,0.119054,11.9054,13.164454245283018,10.913925585180817
45,2022-01-02 21:00:00-05:00,2022-01-02 21:00:00-05:00,2022-01-02 22:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.188771,36.96,1.131135,0.097636,2022-01-02 21:00:00-05:00,1,21,3.8188771000000004,weekend,0.119054,11.9054,13.164454245283018,10.882418085180817
46,2022-01-02 22:00:00-05:00,2022-01-02 22:00:00-05:00,2022-01-02 23:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,37.725908,36.49,1.224801,0.011106,2022-01-02 22:00:00-05:00,1,22,3.7725907999999997,weekend,0.119054,11.9054,13.164454245283018,10.836131785180816
47,2022-01-02 23:00:00-05:00,2022-01-02 23:00:00-05:00,2022-01-03 00:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,30.633385,29.76,0.811899,0.061486,2022-01-02 23:00:00-05:00,1,23,3.0633385,weekend,0.119054,11.9054,13.164454245283018,10.126879485180817
48,2022-01-03 00:00:00-05:00,2022-01-03 00:00:00-05:00,2022-01-03 01:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,29.509817,29.15,0.249803,0.110014,2022-01-03 00:00:00-05:00,1,0,2.9509817000000003,weekday,0.115322,11.5322,13.164454245283018,10.014522685180816
49,2022-01-03 01:00:00-05:00,2022-01-03 01:00:00-05:00,2022-01-03 02:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,29.666619,28.73,0.845046,0.091573,2022-01-03 01:00:00-05:00,1,1,2.9666619,weekday,0.115322,11.5322,13.164454245283018,10.030202885180817
50,2022-01-03 02:00:00-05:00,2022-01-03 02:00:00-05:00,2022-01-03 03:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,29.420309,28.47,0.856364,0.093944,2022-01-03 02:00:00-05:00,1,2,2.9420309,weekday,0.115322,11.5322,13.164454245283018,10.005571885180817
51,2022-01-03 03:00:00-05:00,2022-01-03 03:00:00-05:00,2022-01-03 04:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,30.062925,28.98,0.983433,0.099492,2022-01-03 03:00:00-05:00,1,3,3.0062925,weekday,0.115322,11.5322,13.164454245283018,10.069833485180816
52,2022-01-03 04:00:00-05:00,2022-01-03 04:00:00-05:00,2022-01-03 05:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,31.1043,30.06,0.953853,0.090447,2022-01-03 04:00:00-05:00,1,4,3.11043,weekday,0.115322,11.5322,13.164454245283018,10.173970985180816
53,2022-01-03 05:00:00-05:00,2022-01-03 05:00:00-05:00,2022-01-03 06:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,35.234476,34.3,0.858248,0.076228,2022-01-03 05:00:00-05:00,1,5,3.5234476,weekday,0.119054,11.9054,13.164454245283018,10.586988585180816
54,2022-01-03 06:00:00-05:00,2022-01-03 06:00:00-05:00,2022-01-03 07:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,42.024215,41.78,0.234391,0.009823,2022-01-03 06:00:00-05:00,1,6,4.2024215,weekday,0.197234,19.723399999999998,13.164454245283018,11.265962485180816
55,2022-01-03 07:00:00-05:00,2022-01-03 07:00:00-05:00,2022-01-03 08:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.754269,49.44,0.288628,0.02564,2022-01-03 07:00:00-05:00,1,7,4.9754269,weekday,0.197234,19.723399999999998,13.164454245283018,12.038967885180817
56,2022-01-03 08:00:00-05:00,2022-01-03 08:00:00-05:00,2022-01-03 09:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,47.680878,47.41,0.186219,0.084659,2022-01-03 08:00:00-05:00,1,8,4.7680878,weekday,0.197234,19.723399999999998,13.164454245283018,11.831628785180817
57,2022-01-03 09:00:00-05:00,2022-01-03 09:00:00-05:00,2022-01-03 10:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.829318,45.92,-0.125569,0.034887,2022-01-03 09:00:00-05:00,1,9,4.5829318,weekday,0.119054,11.9054,13.164454245283018,11.646472785180816
58,2022-01-03 10:00:00-05:00,2022-01-03 10:00:00-05:00,2022-01-03 11:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.330554,45.89,-0.600443,0.040996,2022-01-03 10:00:00-05:00,1,10,4.5330554,weekday,0.119054,11.9054,13.164454245283018,11.596596385180817
59,2022-01-03 11:00:00-05:00,2022-01-03 11:00:00-05:00,2022-01-03 12:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.48865,46.21,-1.77032,0.04897,2022-01-03 11:00:00-05:00,1,11,4.448865,weekday,0.119054,11.9054,13.164454245283018,11.512405985180816
60,2022-01-03 12:00:00-05:00,2022-01-03 12:00:00-05:00,2022-01-03 13:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,40.995578,41.71,-0.846895,0.132472,2022-01-03 12:00:00-05:00,1,12,4.0995578,weekday,0.119054,11.9054,13.164454245283018,11.163098785180818
61,2022-01-03 13:00:00-05:00,2022-01-03 13:00:00-05:00,2022-01-03 14:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.266136,39.79,-1.642678,0.118815,2022-01-03 13:00:00-05:00,1,13,3.8266136000000004,weekday,0.119054,11.9054,13.164454245283018,10.890154585180817
62,2022-01-03 14:00:00-05:00,2022-01-03 14:00:00-05:00,2022-01-03 15:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,35.924537,36.53,-0.701308,0.095845,2022-01-03 14:00:00-05:00,1,14,3.5924537,weekday,0.119054,11.9054,13.164454245283018,10.655994685180817
63,2022-01-03 15:00:00-05:00,2022-01-03 15:00:00-05:00,2022-01-03 16:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,35.678366,36.11,-0.545296,0.113662,2022-01-03 15:00:00-05:00,1,15,3.5678365999999997,weekday,0.119054,11.9054,13.164454245283018,10.631377585180816
64,2022-01-03 16:00:00-05:00,2022-01-03 16:00:00-05:00,2022-01-03 17:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.919376,46.19,-0.332562,0.061938,2022-01-03 16:00:00-05:00,1,16,4.5919376,weekday,0.119054,11.9054,13.164454245283018,11.655478585180816
65,2022-01-03 17:00:00-05:00,2022-01-03 17:00:00-05:00,2022-01-03 18:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,65.262461,66.3,-1.18097,0.143431,2022-01-03 17:00:00-05:00,1,17,6.5262461,weekday,0.197234,19.723399999999998,13.164454245283018,13.589787085180816
66,2022-01-03 18:00:00-05:00,2022-01-03 18:00:00-05:00,2022-01-03 19:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,54.623888,54.44,0.089926,0.093962,2022-01-03 18:00:00-05:00,1,18,5.4623888,weekday,0.197234,19.723399999999998,13.164454245283018,12.525929785180818
67,2022-01-03 19:00:00-05:00,2022-01-03 19:00:00-05:00,2022-01-03 20:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.125512,50.0,-0.937902,0.063414,2022-01-03 19:00:00-05:00,1,19,4.9125512,weekday,0.197234,19.723399999999998,13.164454245283018,11.976092185180818
68,2022-01-03 20:00:00-05:00,2022-01-03 20:00:00-05:00,2022-01-03 21:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.342076,45.46,-1.205139,0.087215,2022-01-03 20:00:00-05:00,1,20,4.4342076,weekday,0.119054,11.9054,13.164454245283018,11.497748585180815
69,2022-01-03 21:00:00-05:00,2022-01-03 21:00:00-05:00,2022-01-03 22:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.055307,45.6,-1.641431,0.096738,2022-01-03 21:00:00-05:00,1,21,4.4055307,weekday,0.119054,11.9054,13.164454245283018,11.469071685180817
70,2022-01-03 22:00:00-05:00,2022-01-03 22:00:00-05:00,2022-01-03 23:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,41.235976,41.46,-0.209506,-0.014518,2022-01-03 22:00:00-05:00,1,22,4.1235976,weekday,0.119054,11.9054,13.164454245283018,11.187138585180817
71,2022-01-03 23:00:00-05:00,2022-01-03 23:00:00-05:00,2022-01-04 00:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,35.4028,35.67,-0.343782,0.076582,2022-01-03 23:00:00-05:00,1,23,3.54028,weekday,0.119054,11.9054,13.164454245283018,10.603820985180818
72,2022-01-04 00:00:00-05:00,2022-01-04 00:00:00-05:00,2022-01-04 01:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.21527,42.38,2.851458,-0.016188,2022-01-04 00:00:00-05:00,1,0,4.521527,weekday,0.115322,11.5322,13.164454245283018,11.585067985180817
73,2022-01-04 01:00:00-05:00,2022-01-04 01:00:00-05:00,2022-01-04 02:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.566321,42.3,3.304886,-0.038565,2022-01-04 01:00:00-05:00,1,1,4.5566321,weekday,0.115322,11.5322,13.164454245283018,11.620173085180816
74,2022-01-04 02:00:00-05:00,2022-01-04 02:00:00-05:00,2022-01-04 03:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.868256,41.43,3.434202,0.004055,2022-01-04 02:00:00-05:00,1,2,4.4868256,weekday,0.115322,11.5322,13.164454245283018,11.550366585180818
75,2022-01-04 03:00:00-05:00,2022-01-04 03:00:00-05:00,2022-01-04 04:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.496759,40.99,3.472577,0.034182,2022-01-04 03:00:00-05:00,1,3,4.4496759,weekday,0.115322,11.5322,13.164454245283018,11.513216885180817
76,2022-01-04 04:00:00-05:00,2022-01-04 04:00:00-05:00,2022-01-04 05:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,48.893525,44.77,4.035795,0.08773,2022-01-04 04:00:00-05:00,1,4,4.889352499999999,weekday,0.115322,11.5322,13.164454245283018,11.952893485180816
77,2022-01-04 05:00:00-05:00,2022-01-04 05:00:00-05:00,2022-01-04 06:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.779091,47.75,4.872634,0.156457,2022-01-04 05:00:00-05:00,1,5,5.2779091000000005,weekday,0.119054,11.9054,13.164454245283018,12.341450085180817
78,2022-01-04 06:00:00-05:00,2022-01-04 06:00:00-05:00,2022-01-04 07:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,65.472381,62.36,2.845744,0.266637,2022-01-04 06:00:00-05:00,1,6,6.5472380999999995,weekday,0.197234,19.723399999999998,13.164454245283018,13.610779085180816
79,2022-01-04 07:00:00-05:00,2022-01-04 07:00:00-05:00,2022-01-04 08:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,87.114846,81.7,4.886416,0.52843,2022-01-04 07:00:00-05:00,1,7,8.7114846,weekday,0.197234,19.723399999999998,13.164454245283018,15.775025585180817
80,2022-01-04 08:00:00-05:00,2022-01-04 08:00:00-05:00,2022-01-04 09:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,59.219304,56.76,2.120527,0.338777,2022-01-04 08:00:00-05:00,1,8,5.9219304,weekday,0.197234,19.723399999999998,13.164454245283018,12.985471385180816
81,2022-01-04 09:00:00-05:00,2022-01-04 09:00:00-05:00,2022-01-04 10:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.04779,42.44,1.300291,0.307499,2022-01-04 09:00:00-05:00,1,9,4.4047789999999996,weekday,0.119054,11.9054,13.164454245283018,11.468319985180816
82,2022-01-04 10:00:00-05:00,2022-01-04 10:00:00-05:00,2022-01-04 11:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,46.361191,45.91,0.02701,0.424182,2022-01-04 10:00:00-05:00,1,10,4.6361191,weekday,0.119054,11.9054,13.164454245283018,11.699660085180817
83,2022-01-04 11:00:00-05:00,2022-01-04 11:00:00-05:00,2022-01-04 12:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.061192,43.06,0.607119,0.394073,2022-01-04 11:00:00-05:00,1,11,4.4061192,weekday,0.119054,11.9054,13.164454245283018,11.469660185180818
84,2022-01-04 12:00:00-05:00,2022-01-04 12:00:00-05:00,2022-01-04 13:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,42.595522,41.38,0.854894,0.360628,2022-01-04 12:00:00-05:00,1,12,4.2595522,weekday,0.119054,11.9054,13.164454245283018,11.323093185180817
85,2022-01-04 13:00:00-05:00,2022-01-04 13:00:00-05:00,2022-01-04 14:00:00-05:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,42.443266,41.22,0.850472,0.372794,2022-01-04 13:00:00-05:00,1,13,4.2443266,weekday,0.119054,11.9054,13.164454245283018,11.307867585180816
